date,ymd,calaveras_reservoir,pond_f2,pond_f3e,pond_f3w,pond_f4,pond_f6,ready_mix_pond,san_antonio_reservoir
4/4/2013,20130404,678.3,160.2752083,-999,226.1010417,233.6334375,216.9969792,257.6813542,450.2
4/5/2013,20130405,678,160.2902083,-999,226.1413542,233.678125,217.1001042,257.5730208,450.2
4/6/2013,20130406,678.3,160.3008333,-999,226.23625,233.7564583,217.1979167,257.5197917,450.2
4/7/2013,20130407,678.5,160.3166667,-999,226.2685417,233.8225,217.263125,257.4792708,450.2
4/8/2013,20130408,678.5,160.32875,-999,226.3047917,233.8588542,217.149375,257.2885417,449.8
4/9/2013,20130409,678.5,160.326875,-999,226.5523958,233.8496875,217.2464583,256.9533333,449.8
4/10/2013,20130410,678.5,160.3689583,-999,226.3446875,233.8929167,217.310625,256.7005208,449.5
4/11/2013,20130411,678.5,160.3891667,-999,226.4421875,233.9290625,217.1685417,256.4094792,449.6
4/12/2013,20130412,678,160.404375,-999,226.5276042,233.9602083,217.0954167,256.0348958,449.5
4/13/2013,20130413,678,160.4127083,-999,226.510625,233.9891667,217.1991667,255.7613542,449.3
4/14/2013,20130414,678,160.4166667,-999,226.5422917,234.0032292,217.3897917,255.6590625,449.2
4/15/2013,20130415,678,160.4477083,-999,226.4821875,234.0136458,217.4323958,255.4734375,449.2
4/16/2013,20130416,678,160.44125,-999,226.7685417,234.0009375,217.5402083,255.1105208,448.9
4/17/2013,20130417,678,160.4495833,-999,226.8851042,233.97875,217.6375,254.783125,448.9
4/18/2013,20130418,678,160.475,-999,226.9458333,233.9971875,217.64625,254.7770833,448.9
4/19/2013,20130419,678,160.5125,-999,226.6601042,234.0502083,217.6313542,254.8677083,448.9
4/20/2013,20130420,678,160.5275,-999,226.5513542,234.0767708,217.6677083,255.1080208,448.8
4/21/2013,20130421,678,160.5489583,-999,226.6142708,234.0803125,217.7711458,255.436875,448.7
4/22/2013,20130422,678,160.5614583,-999,226.7482292,234.0622917,217.7572917,255.6209375,448.7
4/23/2013,20130423,678,160.5677083,-999,227.0307292,234.01375,217.6569792,255.6329167,448.4
4/24/2013,20130424,678,160.6279167,-999,226.6835417,234.026875,217.5394792,255.7533333,448.2
4/25/2013,20130425,678,160.635625,-999,226.51,234.0096875,217.70875,255.84625,448.4
4/26/2013,20130426,678,160.6560417,-999,226.7252083,234.0064583,217.8989583,255.825,448.6
4/27/2013,20130427,678,160.661875,-999,226.8285417,234.0048958,218.0507292,255.8451042,448.8
4/28/2013,20130428,678,160.675625,-999,226.7163542,233.9865625,218.0108333,256.0992708,448.8
4/29/2013,20130429,678,160.68875,-999,227.0403125,233.9486458,217.911875,256.2625,449.2
4/30/2013,20130430,678,160.72625,-999,226.8135417,233.9177083,217.8160417,256.2328125,449.3
5/1/2013,20130501,678,160.695,-999,226.6136458,233.8357292,217.9236458,256.2228125,449.3
5/2/2013,20130502,678,160.7002083,-999,226.8242708,233.8176042,218.0057292,256.2122917,449.4
5/3/2013,20130503,677.8,160.7270833,-999,226.6127083,233.7889583,217.8515625,256.2272917,449.4
5/4/2013,20130504,678,160.7760417,-999,226.5334375,233.765,217.6594792,256.4115625,449.3
5/5/2013,20130505,678,160.8108333,-999,226.4851042,233.7408333,217.8633333,256.748125,449.4
5/6/2013,20130506,678,160.8225,-999,226.4286458,233.6880208,218.0709375,257.0723958,449.6
5/7/2013,20130507,678,160.8320833,-999,226.2357292,233.6259375,218.1233333,257.319375,449.8
5/8/2013,20130508,678,160.8641667,-999,227.2514583,233.594375,218.1661458,257.5715625,449.8
5/9/2013,20130509,678,160.8814583,-999,227.5797917,233.5615625,218.0702083,257.8141667,450
5/10/2013,20130510,678,160.8897917,-999,227.2857292,233.5538542,218.0489583,258.0820833,450.2
5/11/2013,20130511,678,160.8960417,-999,227.2677083,233.543125,217.9664583,258.2572917,450.3
5/12/2013,20130512,678,160.911875,-999,226.4939583,233.5434375,218.039375,258.5502083,450.3
5/13/2013,20130513,678,160.9120833,-999,226.7666667,233.5080208,218.0113542,258.6225,450.7
5/14/2013,20130514,678,160.9258333,-999,226.1865625,233.4526042,217.9001042,258.4672917,450.8
5/15/2013,20130515,678,160.9470833,-999,226.4638542,233.3994792,217.9194792,258.1503125,450.7
5/16/2013,20130516,678,160.9917021,-999,227.302,233.4131034,217.9110417,257.7958065,450.7
5/17/2013,20130517,678,161.0022917,-999,226.5164583,233.3854167,217.9901042,257.4476042,450.7
5/18/2013,20130518,678,161.00125,-999,226.4403125,233.3246875,218.0167708,257.1195833,450.6
5/19/2013,20130519,678,160.996875,-999,227.0930208,233.2605208,217.9739583,256.9663542,450.6
5/20/2013,20130520,678,160.9941667,-999,226.5840625,233.1919792,217.890625,256.9153125,450.7
5/21/2013,20130521,678,161.0385417,-999,226.4245833,233.1596875,217.8002083,256.6554167,450.7
5/22/2013,20130522,678,161.0189583,-999,226.6138542,233.12375,217.6982292,256.2319792,450.6
5/23/2013,20130523,678,161.0316667,-999,226.6038542,233.120625,217.5738542,255.7875,450.6
5/24/2013,20130524,678.3,161.0304167,-999,226.5366667,233.1186458,217.4877083,255.3405208,450.6
5/25/2013,20130525,678.3,161.0295833,-999,226.6933333,233.1436458,217.5517708,255.0219792,450.6
5/26/2013,20130526,678.3,161.0385417,-999,226.6273958,233.1504167,217.7697917,254.9413542,450.6
5/27/2013,20130527,678.3,161.08,-999,227.26125,233.1561458,217.91,254.955625,450.5
5/28/2013,20130528,678.3,161.0741667,-999,227.1832292,233.0920833,217.8421875,254.88,450.2
5/29/2013,20130529,678.3,161.0733333,-999,227.1396875,233.0246875,217.783125,254.7913542,450.1
5/30/2013,20130530,678.3,161.0822917,-999,227.0852083,232.9341667,217.7169792,254.6814583,450
5/31/2013,20130531,678.3,161.0777083,-999,226.7940625,232.894375,217.5919792,254.6045833,449.9
6/1/2013,20130601,678.3,161.07875,-999,227.0994792,232.8714583,217.3701042,254.598125,449.9
6/2/2013,20130602,678.3,161.084375,-999,227.005625,232.8817708,217.3079167,254.8321875,449.9
6/3/2013,20130603,678.2,161.0877083,-999,226.7144792,232.8523958,217.3559375,254.9436458,450.2
6/4/2013,20130604,678.2,161.0991667,-999,227.3227083,232.8305208,217.3826042,254.9264583,450.4
6/5/2013,20130605,678.2,161.0852083,-999,227.3180208,232.83,217.3701042,254.9497917,450.6
6/6/2013,20130606,678.2,161.075,-999,227.5959375,232.8613542,217.2505208,254.8669792,450.8
6/7/2013,20130607,678.2,161.0697917,-999,227.8772917,232.8814583,217.0479167,254.8358333,450.9
6/8/2013,20130608,678.2,161.0739583,-999,227.7941667,232.9115625,216.9434375,254.9270833,451
6/9/2013,20130609,678.2,161.0683333,-999,227.8577083,232.9211458,217.1913542,255.2282292,451.2
6/10/2013,20130610,678.2,161.059375,-999,227.7480208,232.8923958,217.2809375,255.3810417,451.3
6/11/2013,20130611,678.2,161.0610417,-999,227.8636458,232.8534375,217.2303125,255.3323958,451.5
6/12/2013,20130612,678.2,161.0297917,-999,228.3553125,232.8033333,217.1230208,255.3185417,451.6
6/13/2013,20130613,678.2,160.999375,-999,228.9855208,232.8058333,217.0253125,255.5130208,451.9
6/14/2013,20130614,678.7,160.9791667,-999,229.3630208,232.8366667,216.7027083,255.5772917,452.1
6/15/2013,20130615,678.2,161.004375,-999,229.6415625,232.9075,216.6159375,255.6096875,452.2
6/16/2013,20130616,678.2,160.985,-999,229.706875,232.9435417,216.8055208,255.8130208,452.2
6/17/2013,20130617,678.2,160.978125,-999,230.0864583,232.9707292,216.8265625,255.9255208,452.6
6/18/2013,20130618,678.3,160.9535417,-999,229.8491667,232.9901042,216.6657292,255.9429167,452.6
6/19/2013,20130619,678.3,160.95375,-999,229.5566667,232.9811458,216.5440625,255.9503125,452.6
6/20/2013,20130620,678.3,160.9504167,-999,229.3684375,233.0154167,216.3341667,255.9772917,452.6
6/21/2013,20130621,678.3,160.949375,-999,229.2960417,233.0639583,216.1041667,255.908125,452.6
6/22/2013,20130622,678.3,160.9354167,-999,229.3358333,233.1333333,215.9042708,256.019375,452.6
6/23/2013,20130623,678.3,160.94625,-999,229.0703125,233.258125,215.9052083,256.3563542,452.6
6/24/2013,20130624,678.9,160.960625,-999,228.9377083,233.3002083,215.8834375,256.49,452.6
6/25/2013,20130625,677.9,160.9525,-999,228.5139583,233.32375,215.8780208,256.4540625,452.5
6/26/2013,20130626,677.9,160.949375,-999,228.2089583,233.3464583,215.853125,256.393125,452.7
6/27/2013,20130627,677.9,160.9535417,-999,228.0841667,233.4017708,215.7696875,256.348125,452.9
6/28/2013,20130628,677.9,160.933125,-999,228.018125,233.430625,215.5539583,256.2771875,453.1
6/29/2013,20130629,677.9,160.9410417,-999,228.2076042,233.455625,215.3716667,256.3709375,453.3
6/30/2013,20130630,677.9,160.94625,-999,228.4014583,233.4945833,215.3419792,256.6501042,453.3
7/1/2013,20130701,677.9,160.93625,-999,228.760625,233.4978125,215.3003125,256.7385417,453.3
7/2/2013,20130702,677.9,160.9454167,-999,229.2582292,233.5291667,215.0641667,256.6715625,453.5
7/3/2013,20130703,677.9,160.9152083,-999,229.68,233.5765625,214.8914583,256.63375,453.6
7/4/2013,20130704,677.9,160.9033333,-999,230.3698958,233.6209375,214.80125,256.774375,453.7
7/5/2013,20130705,677.9,160.9027083,-999,231.5195833,233.6353125,214.9183333,256.9821875,453.7
7/6/2013,20130706,677.9,160.8870833,-999,231.5869792,233.600625,215.0153125,256.9773958,453.8
7/7/2013,20130707,677.9,160.8985417,-999,231.5971875,233.5260417,215.1526042,257.0015625,453.8
7/8/2013,20130708,677.9,160.8947917,-999,230.9765625,233.43875,215.2340625,256.8405208,454.1
7/9/2013,20130709,677.8,160.891875,-999,229.528125,233.3446875,215.1789583,256.7958333,454.2
7/10/2013,20130710,677.7,160.8622917,-999,228.2438542,233.2820833,214.9382292,256.8466667,454.3
7/11/2013,20130711,677.7,160.8389583,-999,227.1727083,233.2522917,214.8110417,256.7872917,454.4
7/12/2013,20130712,677.7,160.7852083,-999,227.9023958,233.1846875,214.7402083,256.4747917,454.6
7/13/2013,20130713,677.7,160.6808333,-999,228.2773958,233.1459375,214.5825,256.0736458,454.7
7/14/2013,20130714,677.7,160.6395833,-999,225.64125,233.0992708,214.5179167,255.9534375,454.8
7/15/2013,20130715,677.6,160.6177083,-999,224.92125,233.076875,214.349375,255.7401042,454.8
7/16/2013,20130716,677.6,160.5866667,-999,224.2403125,233.0639583,214.29375,255.4204167,454.9
7/17/2013,20130717,677.6,160.5558333,-999,223.9621875,233.0532292,214.2761458,255.1373958,455
7/18/2013,20130718,677.6,160.5116667,-999,223.8365625,233.0663542,214.0971875,254.8070833,455.2
7/19/2013,20130719,677.6,160.45625,-999,223.6883333,233.0855208,213.96,254.58125,455.3
7/20/2013,20130720,677.6,160.4225,-999,223.7815625,233.0715625,213.9627083,254.4801042,455.3
7/21/2013,20130721,677.6,160.36875,-999,224.0353125,233.029375,214.0539583,254.4414583,455.4
7/22/2013,20130722,677.5,160.3289583,-999,223.4021875,232.9227083,214.2159375,254.2064583,455.6
7/23/2013,20130723,677.4,160.2791667,-999,223.1733333,232.82875,-999,253.8555208,455.7
7/24/2013,20130724,677.4,160.195,-999,223,232.7591667,-999,253.6847917,455.8
7/25/2013,20130725,677.4,160.140625,-999,222.9416667,232.7502083,-999,253.6005208,455.8
7/26/2013,20130726,677.4,160.0916667,-999,223.0033333,232.7615625,-999,253.5040625,455.9
7/27/2013,20130727,677.4,158.408125,-999,223.1265625,232.8228125,-999,253.7142708,456
7/28/2013,20130728,677.4,160.0764583,-999,223.3817708,232.8784375,-999,254.0528125,456.1
7/29/2013,20130729,677.4,160.0216667,-999,223.31125,232.8355208,-999,254.1646875,456.2
7/30/2013,20130730,677.4,159.9766667,-999,223.3458333,232.7985417,-999,254.1291667,456.3
7/31/2013,20130731,677.4,159.9558333,-999,223.2108333,232.7767708,-999,254.0748958,456.3
8/1/2013,20130801,677.4,159.8860417,-999,223.0923958,232.7545833,-999,254.0160417,456.5
8/2/2013,20130802,677.3,159.7939583,-999,223.0147917,232.7578125,-999,254.01375,456.5
8/3/2013,20130803,677.3,159.7389583,-999,223.129375,232.7771875,-999,254.0582292,456.5
8/4/2013,20130804,677.3,159.6725,-999,222.9154167,232.7764583,-999,254.3125,456.3
8/5/2013,20130805,677.3,159.6360417,-999,223.035625,232.7067708,-999,254.4219792,456.3
8/6/2013,20130806,677.2,159.710625,-999,223.5611458,232.6369792,-999,254.3810417,456.5
8/7/2013,20130807,677.2,159.7647917,-999,223.96125,232.59875,-999,254.3354167,456.7
8/8/2013,20130808,677.2,159.8408333,-999,224.7575,232.6217708,-999,254.3370833,456.9
8/9/2013,20130809,677.2,159.8983333,-999,225.2455208,232.6659375,-999,254.5714583,457
8/10/2013,20130810,677.2,159.9589583,-999,225.6479167,232.736875,-999,254.8622917,457.2
8/11/2013,20130811,677.1,160.0239583,-999,225.8066667,232.8277083,-999,255.1485417,457.5
8/12/2013,20130812,677.1,160.0714583,-999,226.1948958,232.870625,-999,255.2142708,457.7
8/13/2013,20130813,677.1,160.1270833,-999,226.1111458,232.880625,-999,255.1335417,457.9
8/14/2013,20130814,677.1,160.2170833,-999,225.8932292,232.8692708,-999,255.0732292,458.1
8/15/2013,20130815,677,160.283125,-999,225.3954167,232.9279167,-999,255.0313542,458.3
8/16/2013,20130816,677,160.3358333,-999,225.6147917,233.0092708,-999,255.0369892,458.4
8/17/2013,20130817,677,160.3720833,-999,225.5753125,233.1125,-999,254.3565882,458.6
8/18/2013,20130818,677,160.4327083,-999,225.92,233.1957292,-999,254.3934375,458.7
8/19/2013,20130819,676.9,160.4927083,-999,225.9384375,233.216875,-999,254.5354167,458.8
8/20/2013,20130820,677,160.5491667,-999,226.006875,233.22375,-999,255.0052083,458.9
8/21/2013,20130821,676.9,160.6041667,-999,225.8084375,233.2611458,-999,254.9932292,458.9
8/22/2013,20130822,676.9,160.660625,-999,225.9265625,233.3330208,-999,255.0792708,458.9
8/23/2013,20130823,676.9,160.7102083,-999,226.3427083,233.4227083,-999,255.1166667,459
8/24/2013,20130824,676.9,160.7525,-999,226.3784375,233.5182292,-999,255.5194792,459
8/25/2013,20130825,676.9,160.826875,-999,226.4060417,233.5322917,-999,256.0064583,459.1
8/26/2013,20130826,676.9,160.89125,-999,226.45,233.5203125,-999,256.0951042,459.1
8/27/2013,20130827,676.9,160.928125,-999,226.8891667,233.4879167,-999,256.0805208,459.2
8/28/2013,20130828,676.8,160.980625,-999,226.815,233.4791667,-999,256.0194792,459.3
8/29/2013,20130829,676.8,161.0320833,-999,226.5786458,233.5317708,-999,255.6892708,459.4
8/30/2013,20130830,676.8,161.0766667,-999,227.0344792,233.596875,-999,255.3329167,459.6
8/31/2013,20130831,676.8,161.1420833,-999,227.331875,233.6602083,-999,255.1340625,459.6
9/1/2013,20130901,676.8,161.1885417,-999,227.4277083,233.6591667,-999,255.1877083,459.7
9/2/2013,20130902,676.9,161.2564583,-999,227.4757292,233.6480208,-999,255.2508333,459.7
9/3/2013,20130903,676.8,161.3466667,-999,227.3414583,233.588125,-999,255.2026042,459.9
9/4/2013,20130904,676.8,161.4308333,-999,226.9886458,233.5571875,-999,254.8682292,459.9
9/5/2013,20130905,676.8,161.4991667,-999,226.9994792,233.4689583,-999,254.5409375,460.3
9/6/2013,20130906,676.8,161.559375,-999,227.0310417,233.39875,-999,254.3783333,460.5
9/7/2013,20130907,676.7,161.6066667,-999,226.9078125,233.3230208,-999,254.4996875,460.6
9/8/2013,20130908,676.7,161.6983333,-999,226.8786458,233.2597917,-999,254.7478125,460.6
9/9/2013,20130909,676.6,161.7745833,-999,226.6601042,233.1905208,-999,254.98375,460.6
9/10/2013,20130910,676.6,161.865625,-999,226.6359375,233.1521875,-999,255.2591667,460.6
9/11/2013,20130911,676.6,161.9245833,-999,226.3446875,233.14875,-999,255.3163542,460.6
9/12/2013,20130912,676.7,161.9841667,-999,225.6453125,233.2088542,-999,255.2391667,460.4
9/13/2013,20130913,676.7,162.04875,-999,225.0729167,233.2989583,-999,255.1563542,460.3
9/14/2013,20130914,676.6,162.1172917,-999,224.6814583,233.4063542,-999,255.1386458,460.3
9/15/2013,20130915,676.6,162.17125,-999,224.2586458,233.4471875,-999,255.3580208,460.3
9/16/2013,20130916,676.7,162.24875,-999,223.76375,233.4375,-999,255.5171875,460.3
9/17/2013,20130917,676.7,162.3047917,-999,223.5482292,233.3929167,-999,255.4583333,460.3
9/18/2013,20130918,676.6,162.3660417,-999,223.3396875,233.3691667,-999,255.3829167,460.5
9/19/2013,20130919,676.6,162.4325,-999,223.123125,233.388125,-999,255.2651042,460.1
9/20/2013,20130920,676.6,162.504375,-999,222.8183333,233.4321875,-999,255.1946875,460
9/21/2013,20130921,676.5,162.55375,-999,222.6202083,233.5029167,-999,255.285625,459.9
9/22/2013,20130922,676.5,162.57375,-999,222.8216667,233.5373958,-999,255.5428125,460
9/23/2013,20130923,676.5,162.638125,-999,222.6677083,233.4979167,-999,255.6278125,460
9/24/2013,20130924,676.5,162.74,-999,222.5354167,233.4465625,-999,255.5978125,460.1
9/25/2013,20130925,676.5,162.8175,-999,222.6790625,233.3840625,-999,255.5394792,459.9
9/26/2013,20130926,676.5,162.8958333,-999,222.3813542,233.3775,-999,255.4035417,460
9/27/2013,20130927,676.5,162.9447917,-999,222.0848958,233.4103125,-999,255.2378125,459.9
9/28/2013,20130928,676.5,163.01375,-999,222.3732292,233.5044792,-999,255.3660417,459.9
9/29/2013,20130929,676.5,163.1208333,-999,222.1171875,233.59375,-999,255.6271875,459.9
9/30/2013,20130930,676.5,163.2110112,-999,222.95,233.6564286,-999,255.6573864,459.9
10/1/2013,20131001,676.5,163.296875,-999,223.9004167,233.6571875,-999,255.5297917,459.9
10/2/2013,20131002,676.5,163.3645833,-999,223.7360417,233.6310417,-999,255.4228125,459.9
10/3/2013,20131003,676.5,163.415,-999,222.8372917,233.6792708,-999,255.34125,459.7
10/4/2013,20131004,676.5,163.433125,-999,222.8691667,233.7766667,-999,255.2958333,459.6
10/5/2013,20131005,676.4,163.480625,-999,223.3596875,233.9440625,-999,255.4591667,459.6
10/6/2013,20131006,676.4,163.55,-999,223.2071875,234.1382292,-999,255.7275,459.6
10/7/2013,20131007,676.4,163.6241667,-999,223.5384375,234.2540625,-999,255.7890625,459.5
10/8/2013,20131008,676.3,163.6910417,-999,224.5209375,234.2791667,-999,255.7633333,459.2
10/9/2013,20131009,676.3,163.7672917,-999,225.38,234.2636458,-999,255.73875,459.1
10/10/2013,20131010,676.3,163.8385417,-999,223.9239583,234.1864583,-999,255.738125,459
10/11/2013,20131011,676.3,163.9175,-999,224.4220833,234.1134375,-999,255.6910417,458.9
10/12/2013,20131012,676.3,163.976875,-999,225.0621875,234.1597917,-999,255.7873958,458.9
10/13/2013,20131013,676.3,164.049375,-999,225.2752083,234.2048958,-999,256.0636458,458.9
10/14/2013,20131014,676.3,164.1204167,-999,225.7711458,234.2207292,-999,256.1140625,458.9
10/15/2013,20131015,676.1,164.2141667,-999,225.7317708,234.2405208,-999,256.0769792,458.9
10/16/2013,20131016,676.3,164.2829167,-999,225.4054167,234.2796875,-999,256.01875,458.9
10/17/2013,20131017,676.3,164.3529167,-999,225.9788542,234.3135417,-999,255.898125,458.8
10/18/2013,20131018,676.2,164.4233333,-999,226.2434375,234.3351042,-999,255.839375,458.8
10/19/2013,20131019,676.3,164.4875,-999,226.251875,234.3827083,-999,256.0441667,458.8
10/20/2013,20131020,676.3,164.5695833,-999,225.5130208,234.3989583,-999,256.3441667,458.8
10/21/2013,20131021,676.3,164.6597917,-999,225.3852083,234.37375,-999,256.5525,458.9
10/22/2013,20131022,676.3,164.7320833,-999,225.4157292,234.331875,-999,256.6484375,458.9
10/23/2013,20131023,676.3,164.8016667,-999,225.1955208,234.3276042,-999,256.5928125,458.8
10/24/2013,20131024,676.3,164.8652083,-999,225.6440625,234.3569792,-999,256.545625,458.8
10/25/2013,20131025,676.3,164.91625,-999,226.3327083,234.4489583,-999,256.5744792,458.8
10/26/2013,20131026,676.1,164.9860417,-999,226.3795833,234.544375,-999,256.6888542,458.8
10/27/2013,20131027,676.1,165.0720833,-999,225.965,234.5973958,-999,256.9345833,458.8
10/28/2013,20131028,676.1,165.0966667,-999,227.6794792,234.5532292,-999,256.9870833,458.7
10/29/2013,20131029,676.1,165.1879167,-999,228.2676042,234.4959375,-999,256.9325,458.7
10/30/2013,20131030,676.1,165.2416667,-999,228.1022917,234.4509375,-999,256.8867708,458.7
10/31/2013,20131031,676,165.2979167,-999,227.2045833,234.4445833,-999,256.7780208,458.7
11/1/2013,20131101,676,165.3770833,-999,226.9559375,234.4886458,-999,256.7639583,458.7
11/2/2013,20131102,676,165.4658333,-999,226.8548958,234.5465625,-999,256.8604167,458.6
11/3/2013,20131103,676,165.5277083,-999,227.0452083,234.5297917,-999,257.045625,458.6
11/4/2013,20131104,676,165.5758333,-999,226.8439583,234.4944792,-999,257.0923958,458.6
11/5/2013,20131105,676,165.6135417,-999,226.8817708,234.4363542,-999,256.8415625,458.5
11/6/2013,20131106,676,165.57875,-999,227.1730208,234.4070833,-999,256.8276042,458.4
11/7/2013,20131107,676,165.5239583,-999,227.2820833,234.4111458,-999,256.7827083,458.4
11/8/2013,20131108,676,165.4883333,-999,227.2794792,234.3896875,-999,256.7522917,458.3
11/9/2013,20131109,676,165.4358333,-999,227.14375,234.3430208,-999,256.70875,458.1
11/10/2013,20131110,675.9,165.3760417,-999,227.3129167,234.2769792,-999,256.8747917,457.9
11/11/2013,20131111,675.9,165.3260417,-999,226.9689583,234.174375,-999,256.9884375,457.7
11/12/2013,20131112,675.9,165.2679167,-999,227.0754167,234.051875,-999,256.9045833,457.5
11/13/2013,20131113,675.9,165.2404167,-999,227.9578125,233.9508333,-999,256.9245833,457.5
11/14/2013,20131114,675.8,165.3308333,-999,227.9227083,233.8380208,-999,256.8189583,457.3
11/15/2013,20131115,675.8,165.380625,-999,227.2263542,233.6969792,-999,256.7023958,457.2
11/16/2013,20131116,675.8,165.4589583,-999,228.4879167,233.5842708,-999,256.7064583,457
11/17/2013,20131117,675.8,165.5239583,-999,228.2722917,233.4661458,-999,256.9555208,456.8
11/18/2013,20131118,675.8,165.584375,-999,229.4210417,233.3642708,-999,257.0466667,456.7
11/19/2013,20131119,675.8,165.6566667,-999,229.3144792,233.246875,-999,256.9682292,456.5
11/20/2013,20131120,675.8,165.766875,-999,229.4073958,233.20875,-999,257.0610417,456.5
11/21/2013,20131121,675.9,165.8747917,-999,228.9875,233.2119792,-999,257.0203125,456.3
11/22/2013,20131122,675.9,165.8683333,-999,228.7954167,233.1535417,-999,256.9342708,456.1
11/23/2013,20131123,675.9,165.9325,-999,228.6795833,233.18,-999,256.9016667,456
11/24/2013,20131124,675.8,165.9945833,-999,228.5578125,233.2241667,-999,257.0708333,455.9
11/25/2013,20131125,675.8,166.05,-999,228.8045833,233.2504167,-999,257.2104167,455.8
11/26/2013,20131126,675.8,166.12,-999,228.9666667,233.280625,-999,257.3229167,455.7
11/27/2013,20131127,675.9,166.1733333,-999,229.1666667,233.2757292,-999,257.129375,455.7
11/28/2013,20131128,675.9,166.235,-999,229.28125,233.2869792,-999,256.9727083,455.7
11/29/2013,20131129,675.9,166.2791667,-999,229.1466667,233.3105208,-999,257.0019792,455.7
11/30/2013,20131130,675.9,166.329375,-999,229.1001042,233.3095833,-999,256.9746875,455.1
12/1/2013,20131201,675.9,166.3860417,-999,229.0580208,233.2819792,-999,256.92875,454.9
12/2/2013,20131202,675.9,166.4745833,-999,228.9409375,233.2728125,-999,256.7814583,454.8
12/3/2013,20131203,675.9,166.534375,-999,228.84,233.253125,-999,256.6142708,454.8
12/4/2013,20131204,675.9,166.5335417,-999,228.55375,233.2167708,-999,256.5204167,454.6
12/5/2013,20131205,675.9,166.5791667,-999,227.8342708,233.2226042,-999,256.4390625,454.4
12/6/2013,20131206,675.9,166.6279167,-999,227.4680208,233.2894792,-999,256.4589583,454.3
12/7/2013,20131207,675.9,166.7633333,-999,228.586875,233.4689583,-999,256.6172917,454.3
12/8/2013,20131208,676,166.790625,-999,228.38375,233.5404167,-999,256.8620833,454.1
12/9/2013,20131209,676,166.8158333,-999,226.5617708,233.5945833,-999,257.0607292,453.9
12/10/2013,20131210,676,166.881875,-999,225.9985417,233.6598958,-999,257.1597917,453.8
12/11/2013,20131211,676,166.9091667,-999,226.3197917,233.6801042,-999,257.1321875,453.8
12/12/2013,20131212,676,166.9689583,-999,226.0329167,233.6680208,-999,257.1438542,453.6
12/13/2013,20131213,676,166.9485417,-999,225.460625,233.63375,-999,257.1277083,453.6
12/14/2013,20131214,675.9,166.9116667,-999,225.3557292,233.6169792,-999,257.12,453.3
12/15/2013,20131215,675.9,166.974375,-999,225.2708333,233.6438542,-999,257.3492708,453.3
12/16/2013,20131216,675.9,166.998125,-999,225.3510417,233.6678125,-999,257.466875,453.2
12/17/2013,20131217,675.9,167.0622917,-999,225.5202083,233.695,-999,257.4353125,453.2
12/18/2013,20131218,675.9,167.1275,-999,225.4079167,233.7386458,-999,257.4292708,453
12/19/2013,20131219,675.9,167.1664583,-999,225.5441667,233.7645833,-999,257.3939583,452.9
12/20/2013,20131220,675.9,167.1675,-999,225.3976042,233.795625,-999,257.3011458,452.8
12/21/2013,20131221,675.9,167.2614583,-999,225.3308333,233.9716667,-999,257.1486458,452.8
12/22/2013,20131222,675.9,167.3172917,-999,226.048125,234.1034375,-999,257.0784375,452.9
12/23/2013,20131223,675.9,167.3620833,-999,226.5283333,234.22875,-999,257.0879167,453.2
12/24/2013,20131224,675.8,167.39125,-999,227.1954167,234.2789583,-999,257.12375,453.4
12/25/2013,20131225,675.8,167.4664583,-999,227.3709375,234.32,-999,257.13,453.5
12/26/2013,20131226,675.8,167.5158333,-999,227.36375,234.323125,-999,256.9184375,453.5
12/27/2013,20131227,675.8,167.5827083,-999,227.526087,234.2976042,-999,256.6407292,453.6
12/28/2013,20131228,675.8,167.610625,-999,226.7323529,234.1855208,-999,256.4954167,453.6
12/29/2013,20131229,675.8,167.5920833,-999,225.9025,234.0201042,-999,256.6704167,453.8
12/30/2013,20131230,675.8,167.7204167,-999,225.8601042,234.0003125,-999,256.9582292,453.8
12/31/2013,20131231,675.8,167.78,-999,225.6033333,233.9160417,-999,257.0469792,453.9
1/1/2014,20140101,675.8,167.8227083,-999,225.2361458,233.819375,-999,257.2489583,454.2
1/2/2014,20140102,675.8,167.8739583,-999,225.7751042,233.7494792,-999,257.3282292,454.3
1/3/2014,20140103,675.5,167.9025,-999,225.2930208,233.7067708,-999,257.2716667,454.5
1/4/2014,20140104,675.5,167.938125,-999,224.9171875,233.6339583,-999,257.215625,454.7
1/5/2014,20140105,675.5,167.9664583,-999,224.7454167,233.6063542,-999,257.1848958,454.2
1/6/2014,20140106,675.5,168.0464583,-999,224.7338542,233.6376042,-999,257.0251042,454.2
1/7/2014,20140107,675.5,168.0975,-999,224.6563542,233.6489583,-999,256.6604167,453.8
1/8/2014,20140108,675.5,168.1827083,-999,224.613125,233.696875,-999,256.3552083,453.5
1/9/2014,20140109,675.5,168.2572917,-999,224.5766667,233.7388542,-999,255.9954167,453.2
1/10/2014,20140110,675.6,168.330625,-999,224.7825,233.8179167,-999,255.6395833,452.8
1/11/2014,20140111,675.5,168.4285417,-999,225.05375,233.9572917,-999,255.4910417,452.4
1/12/2014,20140112,675.5,168.446875,-999,225.1916667,234.0475,-999,255.4702083,452.1
1/13/2014,20140113,675.5,168.4570833,-999,225.4291667,234.1175,-999,255.2845833,451.8
1/14/2014,20140114,675.4,168.445,-999,225.68125,234.1511458,-999,254.9535417,451.6
1/15/2014,20140115,675.4,168.548125,-999,226.05125,234.3002083,-999,254.6691667,450.9
